comment,user_id,campaign_id,timestamp,posted_date,emoji_used,hashtag_count,base_comment_score,emoji_score,engagement_score
magni et animi,71,144,13-04-2023 08:04,April 14,yes,1,1,2,4
dicta officia sed,75,144,13-04-2023 08:04,April 14,no,3,1,0,4
natus voluptatum beatae,76,144,13-04-2023 08:04,April 14,yes,1,1,2,4
et est sit,78,144,13-04-2023 08:04,April 14,no,2,1,0,3
totam vitae asperiores,91,144,13-04-2023 08:04,April 14,no,4,1,0,5
ab nisi et,95,144,13-04-2023 08:04,April 14,yes,2,1,2,5
aliquam est tempora,97,144,13-04-2023 08:04,April 14,yes,1,1,2,4
officiis eligendi eos,98,144,13-04-2023 08:04,April 14,no,2,1,0,3
ipsam voluptatem beatae,5,145,13-04-2023 08:04,April 14,yes,0,1,2,3
dolor sint aut,11,145,13-04-2023 08:04,April 14,no,5,1,0,6
laborum tempora voluptates,14,145,13-04-2023 08:04,April 14,no,6,1,0,7
tempore accusamus veritatis,21,145,13-04-2023 08:04,April 14,yes,2,1,2,5
ducimus sit maxime,24,145,13-04-2023 08:04,April 14,yes,1,1,2,4
labore quas inventore,36,145,13-04-2023 08:04,April 14,no,3,1,0,4
molestias temporibus consequatur,37,145,13-04-2023 08:04,April 14,yes,1,1,2,4
odit ad explicabo,39,145,13-04-2023 08:04,April 14,no,2,1,0,3
et omnis ad,41,145,13-04-2023 08:04,April 14,no,4,1,0,5
molestias vel odit,43,145,13-04-2023 08:04,April 14,yes,2,1,2,5
est molestiae dolorem,46,145,13-04-2023 08:04,April 14,yes,1,1,2,4
vitae occaecati laboriosam,52,145,13-04-2023 08:04,April 14,no,2,1,0,3
assumenda placeat officiis,54,145,13-04-2023 08:04,April 14,yes,0,1,2,3
ipsam nobis est,57,145,13-04-2023 08:04,April 14,no,5,1,0,6
ut veritatis reprehenderit,60,145,13-04-2023 08:04,April 14,no,6,1,0,7
perspiciatis et et,66,145,13-04-2023 08:04,April 14,yes,2,1,2,5
voluptatem aut ipsa,69,145,13-04-2023 08:04,April 14,yes,1,1,2,4
ad impedit ducimus,71,145,13-04-2023 08:04,April 14,no,3,1,0,4
cumque aut omnis,75,145,13-04-2023 08:04,April 14,yes,1,1,2,4
ad id repudiandae,76,145,13-04-2023 08:04,April 14,no,2,1,0,3
incidunt officiis eos,84,145,13-04-2023 08:04,April 14,no,4,1,0,5
eveniet perspiciatis repellendus,87,145,13-04-2023 08:04,April 14,yes,2,1,2,5
rerum aperiam beatae,91,145,13-04-2023 08:04,April 14,yes,1,1,2,4
molestiae sapiente est,94,145,13-04-2023 08:04,April 14,no,2,1,0,3
et qui et,95,145,13-04-2023 08:04,April 14,yes,0,1,2,3
at mollitia soluta,98,145,13-04-2023 08:04,April 14,no,5,1,0,6
laudantium inventore impedit,100,145,13-04-2023 08:04,April 14,no,6,1,0,7
consequatur nam sequi,3,146,13-04-2023 08:04,April 14,yes,2,1,2,5
et non non,5,146,13-04-2023 08:04,April 14,yes,1,1,2,4
vitae id est,9,146,13-04-2023 08:04,April 14,no,3,1,0,4
ut repellendus eos,10,146,13-04-2023 08:04,April 14,yes,1,1,2,4
omnis aut eveniet,14,146,13-04-2023 08:04,April 14,no,2,1,0,3
in eveniet assumenda,17,146,13-04-2023 08:04,April 14,no,4,1,0,5
neque perspiciatis ipsa,18,146,13-04-2023 08:04,April 14,yes,2,1,2,5
perspiciatis at a,20,146,13-04-2023 08:04,April 14,yes,1,1,2,4
sunt occaecati eos,21,146,13-04-2023 08:04,April 14,no,2,1,0,3
sint earum deserunt,24,146,13-04-2023 08:04,April 14,yes,0,1,2,3
nihil nihil sed,30,146,13-04-2023 08:04,April 14,no,5,1,0,6
sequi sint tempora,32,146,13-04-2023 08:04,April 14,no,6,1,0,7
similique cumque repellat,35,146,13-04-2023 08:04,April 14,yes,2,1,2,5
eius et quia,36,146,13-04-2023 08:04,April 14,yes,1,1,2,4
inventore pariatur voluptatem,38,146,13-04-2023 08:04,April 14,no,3,1,0,4
magni est consequatur,41,146,13-04-2023 08:04,April 14,yes,1,1,2,4
aut earum nam,42,146,13-04-2023 08:04,April 14,no,2,1,0,3
aut et nesciunt,44,146,13-04-2023 08:04,April 14,no,4,1,0,5
dicta sint quaerat,47,146,13-04-2023 08:04,April 14,yes,2,1,2,5
ut natus consequatur,54,146,13-04-2023 08:04,April 14,yes,1,1,2,4
atque rerum beatae,56,146,13-04-2023 08:04,April 14,no,2,1,0,3
nulla veritatis quisquam,57,146,13-04-2023 08:04,April 14,yes,0,1,2,3
ipsa nostrum minus,60,146,13-04-2023 08:04,April 14,no,5,1,0,6
totam facere ut,61,146,13-04-2023 08:04,April 14,no,6,1,0,7
sit minus eum,65,146,13-04-2023 08:04,April 14,yes,2,1,2,5
impedit praesentium cumque,66,146,13-04-2023 08:04,April 14,yes,1,1,2,4
eum qui repellendus,71,146,13-04-2023 08:04,April 14,no,3,1,0,4
perspiciatis ut facilis,72,146,13-04-2023 08:04,April 14,yes,1,1,2,4
soluta suscipit voluptatum,75,146,13-04-2023 08:04,April 14,no,2,1,0,3
praesentium laborum asperiores,76,146,13-04-2023 08:04,April 14,no,4,1,0,5
suscipit tempore ullam,78,146,13-04-2023 08:04,April 14,yes,2,1,2,5
in saepe sunt,79,146,13-04-2023 08:04,April 14,yes,1,1,2,4
qui culpa quaerat,91,146,13-04-2023 08:04,April 14,no,2,1,0,3
quia quas minus,94,146,13-04-2023 08:04,April 14,yes,0,1,2,3
nisi dolor inventore,97,146,13-04-2023 08:04,April 14,no,5,1,0,6
reiciendis aperiam odit,98,146,13-04-2023 08:04,April 14,no,6,1,0,7
voluptatibus non commodi,100,146,13-04-2023 08:04,April 14,yes,2,1,2,5
pariatur provident nisi,3,147,13-04-2023 08:04,April 14,yes,1,1,2,4
perferendis rem animi,4,147,13-04-2023 08:04,April 14,no,3,1,0,4
hic rerum a,5,147,13-04-2023 08:04,April 14,yes,1,1,2,4
non molestias autem,9,147,13-04-2023 08:04,April 14,no,2,1,0,3
itaque est magnam,14,147,13-04-2023 08:04,April 14,no,4,1,0,5
dignissimos illo aperiam,20,147,13-04-2023 08:04,April 14,yes,2,1,2,5
eum explicabo occaecati,21,147,13-04-2023 08:04,April 14,yes,1,1,2,4
explicabo harum quia,22,147,13-04-2023 08:04,April 14,no,2,1,0,3
ex at consequatur,24,147,13-04-2023 08:04,April 14,yes,0,1,2,3
et nostrum voluptas,26,147,13-04-2023 08:04,April 14,no,5,1,0,6
quia accusantium laborum,28,147,13-04-2023 08:04,April 14,no,6,1,0,7
voluptate vel quibusdam,32,147,13-04-2023 08:04,April 14,yes,2,1,2,5
reprehenderit qui totam,36,147,13-04-2023 08:04,April 14,yes,1,1,2,4
est sunt est,39,147,13-04-2023 08:04,April 14,no,3,1,0,4
est eos ut,41,147,13-04-2023 08:04,April 14,yes,1,1,2,4
voluptas libero nobis,42,147,13-04-2023 08:04,April 14,no,2,1,0,3
ut repellat pariatur,43,147,13-04-2023 08:04,April 14,no,4,1,0,5
voluptate error consequuntur,52,147,13-04-2023 08:04,April 14,yes,2,1,2,5
enim reprehenderit non,54,147,13-04-2023 08:04,April 14,yes,1,1,2,4
earum nam aut,55,147,13-04-2023 08:04,April 14,no,2,1,0,3
est aspernatur eos,57,147,13-04-2023 08:04,April 14,yes,0,1,2,3
nihil at assumenda,61,147,13-04-2023 08:04,April 14,no,5,1,0,6
rerum aut sapiente,62,147,13-04-2023 08:04,April 14,no,6,1,0,7
ipsa et ut,66,147,13-04-2023 08:04,April 14,yes,2,1,2,5
commodi molestiae est,71,147,13-04-2023 08:04,April 14,yes,1,1,2,4
qui est fuga,75,147,13-04-2023 08:04,April 14,no,3,1,0,4
impedit necessitatibus porro,76,147,13-04-2023 08:04,April 14,yes,1,1,2,4
totam voluptas deleniti,78,147,13-04-2023 08:04,April 14,no,2,1,0,3
corrupti omnis veritatis,82,147,13-04-2023 08:04,April 14,no,4,1,0,5
qui et ad,84,147,13-04-2023 08:04,April 14,yes,2,1,2,5
voluptatibus corrupti sapiente,91,147,13-04-2023 08:04,April 14,yes,1,1,2,4
perferendis recusandae iusto,94,147,13-04-2023 08:04,April 14,no,2,1,0,3
et quae consequatur,95,147,13-04-2023 08:04,April 14,yes,0,1,2,3
nihil ut expedita,97,147,13-04-2023 08:04,April 14,no,5,1,0,6
occaecati omnis sapiente,4,148,13-04-2023 08:04,April 14,no,6,1,0,7
et molestiae qui,5,148,13-04-2023 08:04,April 14,yes,2,1,2,5
aut eaque et,10,148,13-04-2023 08:04,April 14,yes,1,1,2,4
eos tempora nulla,12,148,13-04-2023 08:04,April 14,no,3,1,0,4
omnis dolor doloremque,13,148,13-04-2023 08:04,April 14,yes,1,1,2,4
sint quisquam vel,14,148,13-04-2023 08:04,April 14,no,2,1,0,3
ex qui blanditiis,17,148,13-04-2023 08:04,April 14,no,4,1,0,5
reprehenderit ut vero,19,148,13-04-2023 08:04,April 14,yes,2,1,2,5
voluptatem praesentium fugiat,20,148,13-04-2023 08:04,April 14,yes,1,1,2,4
ad iusto ipsa,21,148,13-04-2023 08:04,April 14,no,2,1,0,3
fugit id voluptatem,24,148,13-04-2023 08:04,April 14,yes,0,1,2,3
debitis sit unde,36,148,13-04-2023 08:04,April 14,no,5,1,0,6
enim hic beatae,41,148,13-04-2023 08:04,April 14,no,6,1,0,7
qui quia voluptas,42,148,13-04-2023 08:04,April 14,yes,2,1,2,5
vel aliquam quo,54,148,13-04-2023 08:04,April 14,yes,1,1,2,4
excepturi voluptatem ratione,57,148,13-04-2023 08:04,April 14,no,3,1,0,4
officiis et minus,66,148,13-04-2023 08:04,April 14,yes,1,1,2,4
esse qui distinctio,71,148,13-04-2023 08:04,April 14,no,2,1,0,3
minima aut nisi,73,148,13-04-2023 08:04,April 14,no,4,1,0,5
ad optio doloribus,75,148,13-04-2023 08:04,April 14,yes,2,1,2,5
ad minima a,76,148,13-04-2023 08:04,April 14,yes,1,1,2,4
praesentium harum ex,78,148,13-04-2023 08:04,April 14,no,2,1,0,3
neque quae ut,91,148,13-04-2023 08:04,April 14,yes,0,1,2,3
consectetur architecto perferendis,92,148,13-04-2023 08:04,April 14,no,5,1,0,6
aliquam recusandae et,94,148,13-04-2023 08:04,April 14,no,6,1,0,7
pariatur sint pariatur,96,148,13-04-2023 08:04,April 14,yes,2,1,2,5
voluptate earum consectetur,99,148,13-04-2023 08:04,April 14,yes,1,1,2,4
sed id consequatur,100,148,13-04-2023 08:04,April 14,no,3,1,0,4
qui aspernatur est,4,149,13-04-2023 08:04,April 14,yes,1,1,2,4
fuga iste velit,5,149,13-04-2023 08:04,April 14,no,2,1,0,3
asperiores facere fugit,14,149,13-04-2023 08:04,April 14,no,4,1,0,5
in repudiandae pariatur,19,149,13-04-2023 08:04,April 14,yes,2,1,2,5
eum sed nihil,21,149,13-04-2023 08:04,April 14,yes,1,1,2,4
eius et rerum,24,149,13-04-2023 08:04,April 14,no,2,1,0,3
velit possimus rerum,26,149,13-04-2023 08:04,April 14,yes,0,1,2,3
aliquid veritatis similique,27,149,13-04-2023 08:04,April 14,no,5,1,0,6
sint blanditiis cupiditate,28,149,13-04-2023 08:04,April 14,no,6,1,0,7
illum sunt quisquam,31,149,13-04-2023 08:04,April 14,yes,2,1,2,5
consequatur excepturi nisi,36,149,13-04-2023 08:04,April 14,yes,1,1,2,4
velit est doloremque,40,149,13-04-2023 08:04,April 14,no,3,1,0,4
et aliquam omnis,41,149,13-04-2023 08:04,April 14,yes,1,1,2,4
amet architecto natus,43,149,13-04-2023 08:04,April 14,no,2,1,0,3
et ut aperiam,50,149,13-04-2023 08:04,April 14,no,4,1,0,5
doloremque maiores facilis,54,149,13-04-2023 08:04,April 14,yes,2,1,2,5
suscipit voluptas est,57,149,13-04-2023 08:04,April 14,yes,1,1,2,4
est officia voluptatibus,61,149,13-04-2023 08:04,April 14,no,2,1,0,3
dolor est ipsam,62,149,13-04-2023 08:04,April 14,yes,0,1,2,3
ex cupiditate ea,63,149,13-04-2023 08:04,April 14,no,5,1,0,6
et voluptatem alias,66,149,13-04-2023 08:04,April 14,no,6,1,0,7
non qui voluptate,67,149,13-04-2023 08:04,April 14,yes,2,1,2,5
consectetur quo tenetur,69,149,13-04-2023 08:04,April 14,yes,1,1,2,4
dolore voluptas dolore,71,149,13-04-2023 08:04,April 14,no,3,1,0,4
sapiente temporibus repudiandae,72,149,13-04-2023 08:04,April 14,yes,1,1,2,4
vero nemo soluta,75,149,13-04-2023 08:04,April 14,no,2,1,0,3
distinctio ut consectetur,76,149,13-04-2023 08:04,April 14,no,4,1,0,5
voluptatibus aspernatur ipsam,78,149,13-04-2023 08:04,April 14,yes,2,1,2,5
qui quasi omnis,91,149,13-04-2023 08:04,April 14,yes,1,1,2,4
rerum sint nihil,93,149,13-04-2023 08:04,April 14,no,2,1,0,3
porro voluptate illo,94,149,13-04-2023 08:04,April 14,yes,0,1,2,3
aut sunt eligendi,95,149,13-04-2023 08:04,April 14,no,5,1,0,6
dolores sunt sequi,5,150,13-04-2023 08:04,April 14,no,6,1,0,7
ea saepe quia,6,150,13-04-2023 08:04,April 14,yes,2,1,2,5
omnis et aperiam,14,150,13-04-2023 08:04,April 14,yes,1,1,2,4
voluptatem voluptas aut,17,150,13-04-2023 08:04,April 14,no,3,1,0,4
id et dolorem,19,150,13-04-2023 08:04,April 14,yes,1,1,2,4
in quae nam,20,150,13-04-2023 08:04,April 14,no,2,1,0,3
ut non aliquam,21,150,13-04-2023 08:04,April 14,no,4,1,0,5
exercitationem facilis assumenda,24,150,13-04-2023 08:04,April 14,yes,2,1,2,5
magnam laudantium maxime,36,150,13-04-2023 08:04,April 14,yes,1,1,2,4
et similique assumenda,37,150,13-04-2023 08:04,April 14,no,2,1,0,3
non dolorum minus,41,150,13-04-2023 08:04,April 14,yes,0,1,2,3
aperiam molestiae sunt,42,150,13-04-2023 08:04,April 14,no,5,1,0,6
adipisci nobis eligendi,44,150,13-04-2023 08:04,April 14,no,6,1,0,7
sapiente quisquam et,48,150,13-04-2023 08:04,April 14,yes,2,1,2,5
laudantium maxime minus,54,150,13-04-2023 08:04,April 14,yes,1,1,2,4
molestiae ab esse,55,150,13-04-2023 08:04,April 14,no,3,1,0,4
dolorum blanditiis qui,57,150,13-04-2023 08:04,April 14,yes,1,1,2,4
nulla voluptatum aperiam,66,150,13-04-2023 08:04,April 14,no,2,1,0,3
vel earum pariatur,67,150,13-04-2023 08:04,April 14,no,4,1,0,5
velit esse a,69,150,13-04-2023 08:04,April 14,yes,2,1,2,5
unde dolorem eligendi,71,150,13-04-2023 08:04,April 14,yes,1,1,2,4
eius ex voluptatem,72,150,13-04-2023 08:04,April 14,no,2,1,0,3
recusandae aliquid repudiandae,75,150,13-04-2023 08:04,April 14,yes,0,1,2,3
et ad aut,76,150,13-04-2023 08:04,April 14,no,5,1,0,6
nesciunt ut saepe,78,150,13-04-2023 08:04,April 14,no,6,1,0,7
quaerat repudiandae a,87,150,13-04-2023 08:04,April 14,yes,2,1,2,5
dicta sed quaerat,91,150,13-04-2023 08:04,April 14,yes,1,1,2,4
quos numquam mollitia,3,151,13-04-2023 08:04,April 14,no,3,1,0,4
molestiae sit aut,5,151,13-04-2023 08:04,April 14,yes,1,1,2,4
rerum vero nemo,13,151,13-04-2023 08:04,April 14,no,2,1,0,3
suscipit praesentium dolor,14,151,13-04-2023 08:04,April 14,no,4,1,0,5
et facilis architecto,15,151,13-04-2023 08:04,April 14,yes,2,1,2,5
et eligendi laudantium,16,151,13-04-2023 08:04,April 14,yes,1,1,2,4
ducimus odio culpa,18,151,13-04-2023 08:04,April 14,no,2,1,0,3
qui voluptatem fugiat,19,151,13-04-2023 08:04,April 14,yes,0,1,2,3
est dolores delectus,20,151,13-04-2023 08:04,April 14,no,5,1,0,6
reiciendis occaecati officiis,21,151,13-04-2023 08:04,April 14,no,6,1,0,7
minima dolores dolore,24,151,13-04-2023 08:04,April 14,yes,2,1,2,5
soluta quo laudantium,28,151,13-04-2023 08:04,April 14,yes,1,1,2,4
provident non dolorem,30,151,13-04-2023 08:04,April 14,no,3,1,0,4
inventore illo fugit,35,151,13-04-2023 08:04,April 14,yes,1,1,2,4
numquam libero distinctio,36,151,13-04-2023 08:04,April 14,no,2,1,0,3
aut sit eum,39,151,13-04-2023 08:04,April 14,no,4,1,0,5
ratione quo ducimus,41,151,13-04-2023 08:04,April 14,yes,2,1,2,5
suscipit incidunt quibusdam,42,151,13-04-2023 08:04,April 14,yes,1,1,2,4
consectetur ullam aut,52,151,13-04-2023 08:04,April 14,no,2,1,0,3
facere aperiam laboriosam,54,151,13-04-2023 08:04,April 14,yes,0,1,2,3
alias ad quod,57,151,13-04-2023 08:04,April 14,no,5,1,0,6
facere ut ipsum,61,151,13-04-2023 08:04,April 14,no,6,1,0,7
illum nulla magnam,66,151,13-04-2023 08:04,April 14,yes,2,1,2,5
est beatae aut,70,151,13-04-2023 08:04,April 14,yes,1,1,2,4
reprehenderit qui corrupti,71,151,13-04-2023 08:04,April 14,no,3,1,0,4
commodi voluptatem voluptates,75,151,13-04-2023 08:04,April 14,yes,1,1,2,4
dolore nostrum qui,76,151,13-04-2023 08:04,April 14,no,2,1,0,3
aut aut inventore,78,151,13-04-2023 08:04,April 14,no,4,1,0,5
natus amet hic,87,151,13-04-2023 08:04,April 14,yes,2,1,2,5
sit voluptatem rerum,91,151,13-04-2023 08:04,April 14,yes,1,1,2,4
voluptate magnam ex,5,152,13-04-2023 08:04,April 14,no,2,1,0,3
odit nihil saepe,9,152,13-04-2023 08:04,April 14,yes,0,1,2,3
eos reprehenderit cum,12,152,13-04-2023 08:04,April 14,no,5,1,0,6
eius vel tenetur,13,152,13-04-2023 08:04,April 14,no,6,1,0,7
iure magnam fugit,14,152,13-04-2023 08:04,April 14,yes,2,1,2,5
iusto vel animi,16,152,13-04-2023 08:04,April 14,yes,1,1,2,4
sit labore maxime,20,152,13-04-2023 08:04,April 14,no,3,1,0,4
voluptate eveniet praesentium,21,152,13-04-2023 08:04,April 14,yes,1,1,2,4
quam reiciendis et,24,152,13-04-2023 08:04,April 14,no,2,1,0,3
enim numquam at,36,152,13-04-2023 08:04,April 14,no,4,1,0,5
impedit voluptate corporis,40,152,13-04-2023 08:04,April 14,yes,2,1,2,5
est repellendus labore,41,152,13-04-2023 08:04,April 14,yes,1,1,2,4
velit natus corrupti,44,152,13-04-2023 08:04,April 14,no,2,1,0,3
saepe accusamus et,46,152,13-04-2023 08:04,April 14,yes,0,1,2,3
voluptas dolore quae,54,152,13-04-2023 08:04,April 14,no,5,1,0,6
sunt odit velit,57,152,13-04-2023 08:04,April 14,no,6,1,0,7
voluptas possimus natus,63,152,13-04-2023 08:04,April 14,yes,2,1,2,5
ullam cumque culpa,66,152,13-04-2023 08:04,April 14,yes,1,1,2,4
et totam rerum,71,152,13-04-2023 08:04,April 14,no,3,1,0,4
quasi minima eveniet,73,152,13-04-2023 08:04,April 14,yes,1,1,2,4
qui impedit eveniet,75,152,13-04-2023 08:04,April 14,no,2,1,0,3
ex corporis voluptas,76,152,13-04-2023 08:04,April 14,no,4,1,0,5
quia omnis rem,79,152,13-04-2023 08:04,April 14,yes,2,1,2,5
hic sunt provident,84,152,13-04-2023 08:04,April 14,yes,1,1,2,4
est assumenda doloremque,85,152,13-04-2023 08:04,April 14,no,2,1,0,3
architecto dignissimos quia,91,152,13-04-2023 08:04,April 14,yes,0,1,2,3
consequuntur dolore nobis,93,152,13-04-2023 08:04,April 14,no,5,1,0,6
vero officia sit,94,152,13-04-2023 08:04,April 14,no,6,1,0,7
pariatur enim error,97,152,13-04-2023 08:04,April 14,yes,2,1,2,5
et quaerat consequatur,4,153,13-04-2023 08:04,April 14,yes,1,1,2,4
sunt quia recusandae,5,153,13-04-2023 08:04,April 14,no,3,1,0,4
eveniet rerum modi,6,153,13-04-2023 08:04,April 14,yes,1,1,2,4
beatae ullam dolores,14,153,13-04-2023 08:04,April 14,no,2,1,0,3
eligendi minus totam,21,153,13-04-2023 08:04,April 14,no,4,1,0,5
rem porro provident,22,153,13-04-2023 08:04,April 14,yes,2,1,2,5
pariatur eum possimus,24,153,13-04-2023 08:04,April 14,yes,1,1,2,4
dolor neque voluptatum,28,153,13-04-2023 08:04,April 14,no,2,1,0,3
atque fuga amet,31,153,13-04-2023 08:04,April 14,yes,0,1,2,3
sunt sed velit,36,153,13-04-2023 08:04,April 14,no,5,1,0,6
accusamus sunt aut,38,153,13-04-2023 08:04,April 14,no,6,1,0,7
provident exercitationem debitis,40,153,13-04-2023 08:04,April 14,yes,2,1,2,5
placeat illo eum,41,153,13-04-2023 08:04,April 14,yes,1,1,2,4
nemo totam mollitia,47,153,13-04-2023 08:04,April 14,no,3,1,0,4
nihil ad quas,50,153,13-04-2023 08:04,April 14,yes,1,1,2,4
aut ipsam eum,52,153,13-04-2023 08:04,April 14,no,2,1,0,3
aperiam voluptatem et,54,153,13-04-2023 08:04,April 14,no,4,1,0,5
aliquam eos ducimus,55,153,13-04-2023 08:04,April 14,yes,2,1,2,5
amet fugit dicta,56,153,13-04-2023 08:04,April 14,yes,1,1,2,4
eius quod repellat,57,153,13-04-2023 08:04,April 14,no,2,1,0,3
quo in mollitia,66,153,13-04-2023 08:04,April 14,yes,0,1,2,3
distinctio sit quis,67,153,13-04-2023 08:04,April 14,no,5,1,0,6
tempora magnam et,71,153,13-04-2023 08:04,April 14,no,6,1,0,7
voluptatum praesentium vel,75,153,13-04-2023 08:04,April 14,yes,2,1,2,5
placeat numquam aliquid,76,153,13-04-2023 08:04,April 14,yes,1,1,2,4
maiores eum corporis,78,153,13-04-2023 08:04,April 14,no,3,1,0,4
voluptatem beatae iusto,82,153,13-04-2023 08:04,April 14,yes,1,1,2,4
corporis officia qui,84,153,13-04-2023 08:04,April 14,no,2,1,0,3
velit qui voluptatem,87,153,13-04-2023 08:04,April 14,no,4,1,0,5
facilis voluptatibus sequi,91,153,13-04-2023 08:04,April 14,yes,2,1,2,5
qui modi et,96,153,13-04-2023 08:04,April 14,yes,1,1,2,4
mollitia rem ad,100,153,13-04-2023 08:04,April 14,no,2,1,0,3
vero et non,5,154,13-04-2023 08:04,April 14,yes,0,1,2,3
quis sed rem,8,154,13-04-2023 08:04,April 14,no,5,1,0,6
eligendi aut accusantium,14,154,13-04-2023 08:04,April 14,no,6,1,0,7
non minus amet,15,154,13-04-2023 08:04,April 14,yes,2,1,2,5
nihil modi vero,17,154,13-04-2023 08:04,April 14,yes,1,1,2,4
expedita sed aut,19,154,13-04-2023 08:04,April 14,no,3,1,0,4
velit repellat voluptatem,20,154,13-04-2023 08:04,April 14,yes,1,1,2,4
ut et sed,21,154,13-04-2023 08:04,April 14,no,2,1,0,3
aliquid hic fuga,24,154,13-04-2023 08:04,April 14,no,4,1,0,5
porro doloremque sit,26,154,13-04-2023 08:04,April 14,yes,2,1,2,5
alias dolores velit,33,154,13-04-2023 08:04,April 14,yes,1,1,2,4
voluptas placeat voluptas,36,154,13-04-2023 08:04,April 14,no,2,1,0,3
rerum similique ut,40,154,13-04-2023 08:04,April 14,yes,0,1,2,3
voluptas recusandae nobis,41,154,13-04-2023 08:04,April 14,no,5,1,0,6
incidunt eos nostrum,44,154,13-04-2023 08:04,April 14,no,6,1,0,7
quibusdam atque assumenda,46,154,13-04-2023 08:04,April 14,yes,2,1,2,5
exercitationem enim ex,54,154,13-04-2023 08:04,April 14,yes,1,1,2,4
exercitationem veniam harum,55,154,13-04-2023 08:04,April 14,no,3,1,0,4
iure molestiae quo,57,154,13-04-2023 08:04,April 14,yes,1,1,2,4
similique quia harum,61,154,13-04-2023 08:04,April 14,no,2,1,0,3
dignissimos nesciunt doloribus,66,154,13-04-2023 08:04,April 14,no,4,1,0,5
temporibus dolore nulla,71,154,13-04-2023 08:04,April 14,yes,2,1,2,5
ratione aut sed,73,154,13-04-2023 08:04,April 14,yes,1,1,2,4
et voluptas voluptas,75,154,13-04-2023 08:04,April 14,no,2,1,0,3
ut dolores qui,76,154,13-04-2023 08:04,April 14,yes,0,1,2,3
eligendi consequatur exercitationem,79,154,13-04-2023 08:04,April 14,no,5,1,0,6
temporibus et tempora,84,154,13-04-2023 08:04,April 14,no,6,1,0,7
fugit dolorem quia,87,154,13-04-2023 08:04,April 14,yes,2,1,2,5
adipisci quo iure,91,154,13-04-2023 08:04,April 14,yes,1,1,2,4
voluptatem quis cupiditate,92,154,13-04-2023 08:04,April 14,no,3,1,0,4
corporis omnis voluptatem,93,154,13-04-2023 08:04,April 14,yes,1,1,2,4
qui reiciendis nihil,96,154,13-04-2023 08:04,April 14,no,2,1,0,3
veniam dolor id,99,154,13-04-2023 08:04,April 14,no,4,1,0,5
eum sunt deleniti,100,154,13-04-2023 08:04,April 14,yes,2,1,2,5
veritatis qui in,5,155,13-04-2023 08:04,April 14,yes,1,1,2,4
dolorem et nulla,6,155,13-04-2023 08:04,April 14,no,2,1,0,3
magnam sequi optio,14,155,13-04-2023 08:04,April 14,yes,0,1,2,3
corporis unde autem,21,155,13-04-2023 08:04,April 14,no,5,1,0,6
minima corporis quam,24,155,13-04-2023 08:04,April 14,no,6,1,0,7
ullam enim voluptatibus,26,155,13-04-2023 08:04,April 14,yes,2,1,2,5
commodi aut nulla,28,155,13-04-2023 08:04,April 14,yes,1,1,2,4
eligendi rerum repellat,30,155,13-04-2023 08:04,April 14,no,3,1,0,4
culpa sed dolorem,32,155,13-04-2023 08:04,April 14,yes,1,1,2,4
omnis rerum velit,35,155,13-04-2023 08:04,April 14,no,2,1,0,3
quas neque dolores,36,155,13-04-2023 08:04,April 14,no,4,1,0,5
est consequatur qui,39,155,13-04-2023 08:04,April 14,yes,2,1,2,5
doloribus sit et,40,155,13-04-2023 08:04,April 14,yes,1,1,2,4
facilis ratione nesciunt,41,155,13-04-2023 08:04,April 14,no,2,1,0,3
explicabo rerum neque,42,155,13-04-2023 08:04,April 14,yes,0,1,2,3
sapiente voluptas quaerat,54,155,13-04-2023 08:04,April 14,no,5,1,0,6
non quia voluptates,55,155,13-04-2023 08:04,April 14,no,6,1,0,7
fugiat voluptatem in,57,155,13-04-2023 08:04,April 14,yes,2,1,2,5
qui officiis omnis,60,155,13-04-2023 08:04,April 14,yes,1,1,2,4
